"","date","Country","ISO3","confirmed","death","confirmed_cum","death_cum","confirmed_cum_lag_01","death_cum_lag_01","confirmed_cum_lag_02","death_cum_lag_02","confirmed_cum_lag_03","death_cum_lag_03","confirmed_cum_lag_04","death_cum_lag_04","confirmed_cum_lag_05","death_cum_lag_05","confirmed_cum_lag_06","death_cum_lag_06","confirmed_cum_lag_07","death_cum_lag_07","confirmed_cum_lag_08","death_cum_lag_08","confirmed_cum_lag_09","death_cum_lag_09","confirmed_cum_lag_10","death_cum_lag_10","confirmed_cum_lag_11","death_cum_lag_11","confirmed_cum_lag_12","death_cum_lag_12","confirmed_cum_lag_13","death_cum_lag_13","confirmed_cum_lag_14","death_cum_lag_14","confirmed_cum_lag_15","death_cum_lag_15","confirmed_cum_lag_16","death_cum_lag_16","confirmed_cum_lag_17","death_cum_lag_17","confirmed_cum_lag_18","death_cum_lag_18","confirmed_cum_lag_19","death_cum_lag_19","confirmed_cum_lag_20","death_cum_lag_20"
"2041",2020-02-16,"Thailand","THA",1,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0,19,0,14,0,14,0,14,0,8,0
"2042",2020-02-17,"Thailand","THA",1,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0,19,0,14,0,14,0,14,0
"2043",2020-02-18,"Thailand","THA",0,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0,19,0,14,0,14,0
"2044",2020-02-19,"Thailand","THA",0,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0,19,0,14,0
"2045",2020-02-20,"Thailand","THA",0,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0,19,0
"2046",2020-02-21,"Thailand","THA",0,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0,19,0
"2047",2020-02-22,"Thailand","THA",0,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0,19,0
"2048",2020-02-23,"Thailand","THA",0,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0,19,0
"2049",2020-02-24,"Thailand","THA",0,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0,25,0
"2050",2020-02-25,"Thailand","THA",2,0,37,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0,25,0
"2051",2020-02-26,"Thailand","THA",3,0,40,0,37,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0,25,0
"2052",2020-02-27,"Thailand","THA",0,0,40,0,40,0,37,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0,25,0
"2053",2020-02-28,"Thailand","THA",1,0,41,0,40,0,40,0,37,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,34,0,33,0,33,0,33,0,33,0,33,0,32,0,32,0,32,0
