"date","Country","ISO3","confirmed","death","confirmed_cum_per_million","death_cum_per_million","confirmed_cum","death_cum","confirmed_cum_lag_01","death_cum_lag_01","confirmed_cum_lag_02","death_cum_lag_02","confirmed_cum_lag_03","death_cum_lag_03","confirmed_cum_lag_04","death_cum_lag_04","confirmed_cum_lag_05","death_cum_lag_05","confirmed_cum_lag_06","death_cum_lag_06","confirmed_cum_lag_07","death_cum_lag_07","confirmed_cum_lag_08","death_cum_lag_08","confirmed_cum_lag_09","death_cum_lag_09","confirmed_cum_lag_10","death_cum_lag_10","confirmed_cum_lag_11","death_cum_lag_11","confirmed_cum_lag_12","death_cum_lag_12","confirmed_cum_lag_13","death_cum_lag_13","confirmed_cum_lag_14","death_cum_lag_14","confirmed_cum_lag_15","death_cum_lag_15","confirmed_cum_lag_16","death_cum_lag_16","confirmed_cum_lag_17","death_cum_lag_17","confirmed_cum_lag_18","death_cum_lag_18","confirmed_cum_lag_19","death_cum_lag_19","confirmed_cum_lag_20","death_cum_lag_20","FullName","GHS_Prevent","GHS_Detect","GHS_Respond","GHS_Health","GHS_Norms","GHS_Risk","GDP_bill","GDP_percapita","Population_mill","HumanDevelopmentIndex_2018","EIUDemocracyIndexScore_2019","UNOnlineServicesIndexScore_2018","GlobalPeaceIndex","CorruptionsPerceptionIndex_2018","HumanCapitalIndex_2017","SDGIndexScore_2018","age_0_14_Percent","age_15_24_Percent","age_25_54_Percent","age_55_64_Percent","age_65_plus_Percent","PopulationGrowthRate","PopulationSmoking_male","PopulationSmoking_female","GINIindex","PercentUrban","RateUrbanization","Ave_household_size","Percent_house_Nuclear","Percent_house_Multi_generation","Percent_house_Three_generation","Percent_house_Skip_generation","EFindex","age_0_14_MalePercent","age_15_24_MalePercent","age_25_54_MalePercent","age_55_64_MalePercent","age_65_plus_MalePercent","age_0_14_FemalePercent","age_15_24_FemalePercent","age_25_54_FemalePercent","age_55_64_FemalePercent","age_65_plus_FemalePercent"
"2020-02-13","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-14","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-15","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-16","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-17","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-18","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-19","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-20","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-21","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-22","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-23","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-24","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-25","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-26","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-27","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-28","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-02-29","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-01","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-02","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-03","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-04","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-05","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-06","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-07","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-08","Albania","ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-09","Albania","ALB",2,0,0.694975328375843,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-10","Albania","ALB",8,0,3.47487664187921,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-11","Albania","ALB",2,1,4.16985197025506,0.347487664187921,12,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-12","Albania","ALB",11,0,7.99221627632219,0.347487664187921,23,1,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-13","Albania","ALB",10,0,11.4670929182014,0.347487664187921,33,1,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-14","Albania","ALB",5,0,13.204531239141,0.347487664187921,38,1,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-15","Albania","ALB",4,0,14.5944818958927,0.347487664187921,42,1,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-16","Albania","ALB",9,0,17.721870873584,0.347487664187921,51,1,4,0,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-17","Albania","ALB",4,0,19.1118215303357,0.347487664187921,55,1,9,0,4,0,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-18","Albania","ALB",4,1,20.5017721870874,0.694975328375843,59,2,4,0,9,0,4,0,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-19","Albania","ALB",5,0,22.239210508027,0.694975328375843,64,2,4,1,4,0,9,0,4,0,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
"2020-03-20","Albania","ALB",6,0,24.3241364931545,0.694975328375843,70,2,5,0,4,1,4,0,9,0,4,0,5,0,10,0,11,0,2,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",43.8,74.3,52,35.9,53,55.7,15,5195,2.9,"0.8","6","0.7","3.2","36","0.6","68.900000000000006",0.176,0.1539,0.4204,0.1194,0.1303,0.31,49.5,6.6,29,62.1,1.69,3.29961078595413,64.9615884421383,44.6479671770333,18.009196850722,0.577928931190047,0.139,0.187455257797409,0.162623541165461,0.409701920613585,0.117502985008769,0.122716295414776,0.164812313402624,0.145433818416896,0.430744821541257,0.121313517007913,0.13769552963131
