"","date","Country","ISO3","confirmed","death","recovered","confirmed_cum","death_cum","recovered_cum","confirmed_confirmed_cum_lag_01","death_confirmed_cum_lag_01","recovered_confirmed_cum_lag_01","confirmed_confirmed_cum_lag_02","death_confirmed_cum_lag_02","recovered_confirmed_cum_lag_02","confirmed_confirmed_cum_lag_03","death_confirmed_cum_lag_03","recovered_confirmed_cum_lag_03","confirmed_confirmed_cum_lag_04","death_confirmed_cum_lag_04","recovered_confirmed_cum_lag_04","confirmed_confirmed_cum_lag_05","death_confirmed_cum_lag_05","recovered_confirmed_cum_lag_05","confirmed_confirmed_cum_lag_06","death_confirmed_cum_lag_06","recovered_confirmed_cum_lag_06","confirmed_confirmed_cum_lag_07","death_confirmed_cum_lag_07","recovered_confirmed_cum_lag_07","confirmed_confirmed_cum_lag_08","death_confirmed_cum_lag_08","recovered_confirmed_cum_lag_08","confirmed_confirmed_cum_lag_09","death_confirmed_cum_lag_09","recovered_confirmed_cum_lag_09","confirmed_confirmed_cum_lag_10","death_confirmed_cum_lag_10","recovered_confirmed_cum_lag_10","confirmed_confirmed_cum_lag_11","death_confirmed_cum_lag_11","recovered_confirmed_cum_lag_11","confirmed_confirmed_cum_lag_12","death_confirmed_cum_lag_12","recovered_confirmed_cum_lag_12","confirmed_confirmed_cum_lag_13","death_confirmed_cum_lag_13","recovered_confirmed_cum_lag_13","confirmed_confirmed_cum_lag_14","death_confirmed_cum_lag_14","recovered_confirmed_cum_lag_14","confirmed_confirmed_cum_lag_15","death_confirmed_cum_lag_15","recovered_confirmed_cum_lag_15","confirmed_confirmed_cum_lag_16","death_confirmed_cum_lag_16","recovered_confirmed_cum_lag_16","confirmed_confirmed_cum_lag_17","death_confirmed_cum_lag_17","recovered_confirmed_cum_lag_17","confirmed_confirmed_cum_lag_18","death_confirmed_cum_lag_18","recovered_confirmed_cum_lag_18","confirmed_confirmed_cum_lag_19","death_confirmed_cum_lag_19","recovered_confirmed_cum_lag_19","confirmed_confirmed_cum_lag_20","death_confirmed_cum_lag_20","recovered_confirmed_cum_lag_20","confirmed_confirmed_cum_lag_21","death_confirmed_cum_lag_21","recovered_confirmed_cum_lag_21","confirmed_confirmed_cum_lag_22","death_confirmed_cum_lag_22","recovered_confirmed_cum_lag_22","confirmed_confirmed_cum_lag_23","death_confirmed_cum_lag_23","recovered_confirmed_cum_lag_23","confirmed_confirmed_cum_lag_24","death_confirmed_cum_lag_24","recovered_confirmed_cum_lag_24","confirmed_confirmed_cum_lag_25","death_confirmed_cum_lag_25","recovered_confirmed_cum_lag_25"
"1235",2020-02-05,"Malaysia","MYS",2,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",2020-02-06,"Malaysia","MYS",0,0,0,12,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",2020-02-07,"Malaysia","MYS",0,0,1,12,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",2020-02-08,"Malaysia","MYS",4,0,0,16,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",2020-02-09,"Malaysia","MYS",0,0,0,16,0,1,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",2020-02-10,"Malaysia","MYS",2,0,0,18,0,1,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",2020-02-11,"Malaysia","MYS",0,0,2,18,0,3,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",2020-02-12,"Malaysia","MYS",0,0,0,18,0,3,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",2020-02-13,"Malaysia","MYS",1,0,0,19,0,3,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",2020-02-14,"Malaysia","MYS",0,0,0,19,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"1245",2020-02-15,"Malaysia","MYS",3,0,4,22,0,7,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1246",2020-02-16,"Malaysia","MYS",0,0,0,22,0,7,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1247",2020-02-17,"Malaysia","MYS",0,0,0,22,0,7,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"1248",2020-02-18,"Malaysia","MYS",0,0,6,22,0,13,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"1249",2020-02-19,"Malaysia","MYS",0,0,2,22,0,15,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"1250",2020-02-20,"Malaysia","MYS",0,0,0,22,0,15,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
"1251",2020-02-21,"Malaysia","MYS",0,0,0,22,0,15,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"1252",2020-02-22,"Malaysia","MYS",0,0,0,22,0,15,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"1253",2020-02-23,"Malaysia","MYS",0,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"1254",2020-02-24,"Malaysia","MYS",0,0,3,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1255",2020-02-25,"Malaysia","MYS",0,0,0,22,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256",2020-02-26,"Malaysia","MYS",0,0,0,22,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1257",2020-02-27,"Malaysia","MYS",1,0,0,23,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"1258",2020-02-28,"Malaysia","MYS",0,0,0,23,0,18,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0
"1259",2020-02-29,"Malaysia","MYS",2,0,0,25,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,2,0,0
"1260",2020-03-01,"Malaysia","MYS",4,0,0,29,0,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0
"1261",2020-03-02,"Malaysia","MYS",0,0,0,29,0,18,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"1262",2020-03-03,"Malaysia","MYS",7,0,4,36,0,22,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,1
"1263",2020-03-04,"Malaysia","MYS",14,0,0,50,0,22,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0
"1264",2020-03-05,"Malaysia","MYS",0,0,0,50,0,22,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"1265",2020-03-06,"Malaysia","MYS",33,0,0,83,0,22,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0
"1266",2020-03-07,"Malaysia","MYS",10,0,1,93,0,23,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,2
"1267",2020-03-08,"Malaysia","MYS",6,0,1,99,0,24,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0
"1268",2020-03-09,"Malaysia","MYS",18,0,0,117,0,24,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0
"1269",2020-03-10,"Malaysia","MYS",12,0,0,129,0,24,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0
"1270",2020-03-11,"Malaysia","MYS",20,0,2,149,0,26,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,4
"1271",2020-03-12,"Malaysia","MYS",0,0,0,149,0,26,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0
"1272",2020-03-13,"Malaysia","MYS",48,0,0,197,0,26,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0
"1273",2020-03-14,"Malaysia","MYS",41,0,9,238,0,35,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
"1274",2020-03-15,"Malaysia","MYS",190,0,7,428,0,42,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1275",2020-03-16,"Malaysia","MYS",138,0,0,566,0,42,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1276",2020-03-17,"Malaysia","MYS",107,2,7,673,2,49,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1277",2020-03-18,"Malaysia","MYS",117,0,11,790,2,60,107,2,7,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1278",2020-03-19,"Malaysia","MYS",110,0,15,900,2,75,117,0,11,107,2,7,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"1279",2020-03-20,"Malaysia","MYS",130,1,12,1030,3,87,110,0,15,117,0,11,107,2,7,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1280",2020-03-21,"Malaysia","MYS",153,1,27,1183,4,114,130,1,12,110,0,15,117,0,11,107,2,7,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1281",2020-03-22,"Malaysia","MYS",123,6,25,1306,10,139,153,1,27,130,1,12,110,0,15,117,0,11,107,2,7,138,0,0,190,0,7,41,0,9,48,0,0,0,0,0,20,0,2,12,0,0,18,0,0,6,0,1,10,0,1,33,0,0,0,0,0,14,0,0,7,0,4,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"1282",2020-01-22,"Turkey","TUR",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",2020-01-23,"Turkey","TUR",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",2020-01-24,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",2020-01-25,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",2020-01-26,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",2020-01-27,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",2020-01-28,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",2020-01-29,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",2020-01-30,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",2020-01-31,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",2020-02-01,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",2020-02-02,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",2020-02-03,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",2020-02-04,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",2020-02-05,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",2020-02-06,"Turkey","TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
